TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
312245.4117,-48.495,54.717,-1006.073,1785.0,-2703.75,778.75,231.04,346.56,1869.6
312245.4617,-49.471,54.412,-1006.622,1750.0,-2642.5,813.75,234.08,346.56,1878.72
312245.5117,-50.386,53.009,-1006.805,1802.5,-2616.25,962.5,241.68,334.4,1862.0
312245.5617,-48.556,51.789,-1006.805,1706.25,-2677.5,770.0,231.04,348.08,1877.2
312245.6117,-50.081,51.789,-1006.073,1776.25,-2616.25,875.0,247.76,342.0,1883.28
312245.6617,-48.739,53.131,-1006.927,1785.0,-2485.0,892.5,234.08,338.96,1866.56
312245.7117,-48.251,53.131,-1006.561,1785.0,-2625.0,883.75,238.64,343.52,1874.16
312245.7617,-46.299,52.948,-1006.988,1776.25,-2695.0,875.0,231.04,345.04,1881.76
312245.8117,-47.946,51.789,-1006.439,1688.75,-2607.5,910.0,246.24,342.0,1883.28
312245.8617,-46.665,53.558,-1004.487,1793.75,-2651.25,840.0,229.52,340.48,1874.16
312245.9117,-50.996,53.253,-1008.635,1732.5,-2625.0,892.5,234.08,338.96,1869.6
312245.9617,-48.617,54.168,-1006.073,1776.25,-2660.0,918.75,238.64,343.52,1880.24
312246.0117,-47.641,51.911,-1008.391,1776.25,-2642.5,831.25,217.36,342.0,1871.12
312246.0617,-49.532,53.985,-1006.073,1855.0,-2642.5,866.25,221.92,345.04,1866.56
312246.1117,-45.567,52.643,-1005.341,1837.5,-2616.25,752.5,226.48,349.6,1862.0
312246.1617,-50.142,52.094,-1006.317,1715.0,-2686.25,1076.25,221.92,338.96,1866.56
312246.2117,-47.946,53.619,-1005.341,1776.25,-2695.0,910.0,232.56,343.52,1874.16
312246.2617,-45.994,54.29,-1005.463,1723.75,-2660.0,770.0,238.64,343.52,1883.28
312246.3117,-49.349,53.192,-1003.816,1688.75,-2546.25,901.25,235.6,338.96,1871.12
312246.3617,-48.739,52.765,-1005.341,1688.75,-2642.5,988.75,237.12,358.72,1875.68
312246.4117,-50.142,52.46,-1007.049,1715.0,-2686.25,866.25,243.2,351.12,1883.28
312246.4617,-47.031,51.85,-1008.147,1688.75,-2808.75,813.75,235.6,340.48,1875.68
312246.5117,-49.837,53.497,-1007.476,1723.75,-2677.5,1006.25,226.48,343.52,1877.2
312246.5617,-48.556,54.229,-1006.988,1723.75,-2651.25,831.25,234.08,340.48,1871.12
312246.6117,-46.177,52.582,-1005.951,1767.5,-2686.25,918.75,237.12,342.0,1863.52
312246.6617,-49.776,53.741,-1004.975,1785.0,-2756.25,927.5,237.12,346.56,1871.12
312246.7117,-48.434,55.388,-1008.818,1776.25,-2756.25,822.5,235.6,343.52,1872.64
312246.7617,-49.349,51.423,-1007.049,1662.5,-2730.0,752.5,246.24,337.44,1875.68
312246.8117,-47.519,54.473,-1005.829,1776.25,-2651.25,936.25,208.24,352.64,1883.28
312246.8617,-48.495,53.558,-1008.879,1802.5,-2660.0,892.5,229.52,360.24,1884.8
312246.9117,-48.434,52.704,-1006.622,1706.25,-2572.5,901.25,223.44,340.48,1875.68
312246.9617,-47.824,52.094,-1007.049,1855.0,-2660.0,1023.75,237.12,357.2,1872.64
312247.0117,-48.251,52.399,-1006.195,1706.25,-2633.75,980.0,234.08,338.96,1880.24
312247.0617,-48.251,53.68,-1009.306,1715.0,-2651.25,901.25,235.6,334.4,1881.76
312247.1117,-49.532,52.338,-1007.232,1662.5,-2590.0,971.25,229.52,357.2,1880.24
312247.1617,-50.935,53.619,-1005.28,1706.25,-2555.0,918.75,235.6,343.52,1881.76
312247.2117,-46.421,53.314,-1006.927,1697.5,-2616.25,1006.25,228.0,338.96,1877.2
312247.2617,-46.848,52.704,-1005.89,1706.25,-2721.25,857.5,243.2,337.44,1887.84
312247.3117,-47.275,56.181,-1005.158,1758.75,-2625.0,927.5,237.12,349.6,1866.56
312247.3617,-50.569,51.911,-1008.513,1785.0,-2677.5,831.25,234.08,338.96,1881.76
312247.4117,-48.983,52.277,-1006.866,1758.75,-2581.25,901.25,250.8,345.04,1884.8
312247.4617,-48.373,52.887,-1008.208,1732.5,-2590.0,927.5,237.12,348.08,1875.68
312247.5117,-49.41,51.423,-1005.768,1750.0,-2642.5,936.25,240.16,346.56,1874.16
312247.5617,-50.752,53.436,-1005.585,1697.5,-2651.25,936.25,235.6,334.4,1868.08
312247.6117,-47.946,53.68,-1005.707,1715.0,-2721.25,831.25,232.56,345.04,1884.8
312247.6617,-49.288,53.558,-1007.232,1645.0,-2625.0,910.0,232.56,346.56,1874.16
312247.7117,-46.97,53.985,-1008.208,1758.75,-2703.75,866.25,224.96,352.64,1865.04
312247.7617,-49.959,53.314,-1005.036,1785.0,-2607.5,840.0,234.08,354.16,1877.2
312247.8117,-45.872,52.277,-1006.622,1592.5,-2668.75,883.75,232.56,342.0,1881.76
312247.8617,-49.898,54.351,-1004.609,1820.0,-2747.5,988.75,240.16,348.08,1874.16
312247.9117,-48.007,52.521,-1007.049,1618.75,-2598.75,910.0,237.12,332.88,1880.24
312247.9617,-48.007,51.179,-1007.232,1750.0,-2616.25,831.25,240.16,343.52,1854.4
312248.0117,-49.044,53.741,-1005.097,1811.25,-2555.0,988.75,232.56,343.52,1874.16
312248.0617,-49.166,52.277,-1004.67,1776.25,-2616.25,883.75,237.12,354.16,1881.76
312248.1117,-49.715,52.826,-1006.134,1688.75,-2607.5,831.25,238.64,345.04,1877.2
312248.1617,-47.763,55.388,-1005.951,1750.0,-2633.75,813.75,217.36,340.48,1874.16
312248.2117,-48.678,52.338,-1005.768,1741.25,-2686.25,936.25,226.48,338.96,1868.08
312248.2617,-47.885,53.68,-1005.89,1680.0,-2528.75,962.5,226.48,338.96,1886.32
312248.3117,-51.118,53.131,-1006.317,1470.0,-2633.75,717.5,232.56,348.08,1881.76
312248.3617,-49.227,51.911,-1007.354,1767.5,-2668.75,840.0,218.88,337.44,1872.64
312248.4117,-48.434,53.558,-1003.572,1723.75,-2651.25,840.0,240.16,348.08,1875.68
312248.4617,-48.434,53.131,-1005.036,1811.25,-2581.25,927.5,232.56,340.48,1872.64
312248.5117,-49.288,51.545,-1006.927,1715.0,-2546.25,945.0,231.04,337.44,1877.2
312248.5617,-45.811,53.131,-1007.781,1723.75,-2660.0,918.75,232.56,351.12,1871.12
312248.6117,-48.8,53.436,-1004.67,1750.0,-2651.25,953.75,229.52,335.92,1875.68
312248.6617,-47.702,53.68,-1009.55,1767.5,-2677.5,787.5,232.56,358.72,1884.8
312248.7117,-50.325,52.521,-1007.11,1680.0,-2581.25,883.75,252.32,345.04,1866.56
312248.7617,-49.227,53.802,-1004.914,1741.25,-2616.25,1006.25,229.52,345.04,1862.0
312248.8117,-49.593,52.46,-1005.89,1741.25,-2738.75,805.0,235.6,343.52,1875.68
312248.8617,-46.665,52.521,-1002.352,1680.0,-2581.25,936.25,234.08,340.48,1887.84
312248.9117,-50.142,53.436,-1006.195,1688.75,-2616.25,918.75,232.56,346.56,1878.72
312248.9617,-48.495,51.972,-1006.5,1802.5,-2616.25,910.0,238.64,346.56,1868.08
312249.0117,-47.885,53.131,-1005.585,1688.75,-2703.75,831.25,224.96,345.04,1883.28
312249.0617,-51.362,51.728,-1005.89,1706.25,-2686.25,953.75,232.56,337.44,1880.24
312249.1117,-49.41,54.961,-1007.293,1697.5,-2712.5,831.25,232.56,343.52,1880.24
312249.1617,-48.312,53.07,-1007.415,1741.25,-2695.0,813.75,234.08,348.08,1878.72
312249.2117,-47.092,53.68,-1006.439,1706.25,-2712.5,962.5,235.6,346.56,1869.6
312249.2617,-47.458,54.229,-1005.097,1627.5,-2537.5,1050.0,234.08,349.6,1875.68
312249.3117,-49.898,51.972,-1007.659,1610.0,-2590.0,813.75,246.24,337.44,1862.0
312249.3617,-48.678,55.083,-1005.219,1767.5,-2686.25,866.25,238.64,345.04,1860.48
312249.4117,-49.41,56.852,-1006.256,1741.25,-2642.5,918.75,232.56,357.2,1886.32
312249.4617,-49.044,54.107,-1007.476,1680.0,-2633.75,831.25,241.68,351.12,1886.32
312249.5117,-49.166,54.717,-1006.256,1741.25,-2651.25,910.0,229.52,335.92,1881.76
312249.5617,-48.556,55.022,-1008.086,1785.0,-2695.0,892.5,240.16,343.52,1881.76
312249.6117,-48.19,54.9,-1008.879,1732.5,-2703.75,892.5,232.56,342.0,1862.0
312249.6617,-47.397,54.29,-1005.158,1697.5,-2756.25,953.75,229.52,355.68,1872.64
312249.7117,-47.702,52.643,-1004.731,1828.75,-2730.0,918.75,220.4,348.08,1875.68
312249.7617,-48.983,52.826,-1009.916,1706.25,-2616.25,840.0,238.64,348.08,1868.08
312249.8117,-48.434,55.815,-1005.28,1680.0,-2616.25,761.25,238.64,345.04,1878.72
312249.8617,-45.689,53.802,-1005.951,1688.75,-2528.75,936.25,234.08,338.96,1874.16
312249.9117,-48.19,52.704,-1007.293,1715.0,-2712.5,910.0,231.04,326.8,1872.64
312249.9617,-47.763,53.131,-1007.11,1732.5,-2765.0,953.75,232.56,345.04,1892.4
312250.0117,-49.105,51.85,-1008.818,1793.75,-2642.5,980.0,224.96,348.08,1881.76
312250.0617,-47.092,53.68,-1006.012,1776.25,-2572.5,857.5,238.64,329.84,1887.84
312250.1117,-49.105,52.399,-1003.938,1767.5,-2616.25,840.0,226.48,355.68,1884.8
312250.1617,-49.471,52.277,-1008.94,1627.5,-2756.25,857.5,240.16,340.48,1881.76
312250.2117,-49.288,52.033,-1007.659,1645.0,-2616.25,866.25,249.28,342.0,1871.12
312250.2617,-48.129,50.935,-1008.269,1785.0,-2668.75,901.25,243.2,340.48,1857.44
312250.3117,-47.641,53.375,-1004.548,1741.25,-2633.75,901.25,238.64,335.92,1883.28
312250.3617,-46.36,54.046,-1006.073,1671.25,-2616.25,980.0,238.64,348.08,1875.68
312250.4117,-47.763,54.717,-1005.524,1706.25,-2668.75,901.25,238.64,335.92,1880.24
312250.4617,-47.092,54.778,-1004.487,1820.0,-2651.25,875.0,231.04,343.52,1893.92
312250.5117,-46.787,51.667,-1008.452,1662.5,-2590.0,857.5,237.12,355.68,1872.64
312250.5617,-48.007,53.741,-1006.378,1715.0,-2607.5,910.0,224.96,343.52,1886.32
312250.6117,-48.678,53.863,-1005.28,1758.75,-2581.25,875.0,231.04,343.52,1886.32
312250.6617,-47.824,52.46,-1007.171,1732.5,-2607.5,770.0,234.08,342.0,1877.2
312250.7117,-48.8,52.155,-1007.171,1750.0,-2616.25,892.5,235.6,342.0,1883.28
312250.7617,-50.142,53.436,-1004.731,1758.75,-2712.5,953.75,238.64,355.68,1877.2
312250.8117,-47.702,53.619,-1005.585,1811.25,-2633.75,883.75,224.96,337.44,1872.64
312250.8617,-47.275,53.253,-1006.439,1732.5,-2668.75,752.5,232.56,334.4,1874.16
312250.9117,-49.959,54.412,-1003.816,1610.0,-2686.25,822.5,229.52,329.84,1869.6
312250.9617,-48.617,52.338,-1006.317,1750.0,-2695.0,945.0,231.04,360.24,1877.2
312251.0117,-47.519,53.314,-1006.927,1706.25,-2625.0,761.25,237.12,348.08,1883.28
312251.0617,-49.044,52.948,-1005.646,1671.25,-2642.5,770.0,232.56,343.52,1874.16
312251.1117,-48.312,53.009,-1006.744,1732.5,-2686.25,752.5,234.08,348.08,1871.12
312251.1617,-48.312,52.887,-1007.11,1723.75,-2537.5,927.5,234.08,337.44,1857.44
312251.2117,-46.238,51.484,-1007.842,1688.75,-2625.0,892.5,226.48,343.52,1881.76
312251.2617,-48.434,52.826,-1006.622,1750.0,-2581.25,918.75,220.4,349.6,1881.76
312251.3117,-50.02,51.362,-1007.842,1793.75,-2686.25,822.5,238.64,349.6,1862.0
312251.3617,-46.482,54.595,-1005.036,1732.5,-2695.0,892.5,235.6,349.6,1865.04
312251.4117,-50.264,51.484,-1006.5,1793.75,-2721.25,892.5,228.0,351.12,1878.72
312251.4617,-48.983,53.497,-1006.439,1846.25,-2712.5,875.0,240.16,342.0,1871.12
312251.5117,-46.482,49.959,-1005.768,1662.5,-2660.0,883.75,238.64,342.0,1874.16
312251.5617,-46.299,51.057,-1007.537,1741.25,-2703.75,927.5,234.08,338.96,1875.68
312251.6117,-47.153,54.473,-1008.33,1828.75,-2668.75,962.5,232.56,355.68,1881.76
312251.6617,-47.641,53.497,-1005.585,1785.0,-2625.0,682.5,223.44,335.92,1865.04
312251.7117,-49.044,51.545,-1006.012,1671.25,-2721.25,840.0,231.04,345.04,1881.76
312251.7617,-50.325,54.046,-1006.866,1680.0,-2677.5,857.5,241.68,349.6,1874.16
312251.8117,-48.312,51.667,-1006.988,1767.5,-2660.0,918.75,229.52,340.48,1877.2
312251.8617,-47.519,51.972,-1006.012,1697.5,-2747.5,787.5,237.12,338.96,1893.92
312251.9117,-46.665,51.362,-1004.792,1688.75,-2616.25,813.75,224.96,337.44,1862.0
312251.9617,-52.094,53.009,-1005.402,1802.5,-2773.75,743.75,234.08,342.0,1877.2
312252.0117,-48.495,53.68,-1009.733,1741.25,-2633.75,813.75,241.68,340.48,1884.8
312252.0617,-48.068,55.144,-1007.049,1723.75,-2730.0,927.5,247.76,340.48,1872.64
312252.1117,-50.264,52.704,-1005.097,1697.5,-2695.0,936.25,243.2,343.52,1884.8
312252.1617,-48.922,53.07,-1006.317,1750.0,-2590.0,813.75,231.04,335.92,1889.36
312252.2117,-49.715,51.24,-1007.842,1680.0,-2598.75,892.5,241.68,355.68,1866.56
312252.2617,-49.044,53.68,-1005.829,1793.75,-2677.5,857.5,226.48,338.96,1890.88
312252.3117,-49.166,56.12,-1005.524,1680.0,-2660.0,918.75,238.64,335.92,1874.16
312252.3617,-47.336,53.07,-1005.524,1732.5,-2633.75,945.0,231.04,334.4,1868.08
312252.4117,-48.434,55.571,-1008.879,1776.25,-2686.25,875.0,231.04,348.08,1878.72
312252.4617,-47.946,55.266,-1006.744,1732.5,-2721.25,953.75,234.08,340.48,1875.68
312252.5117,-47.824,53.619,-1004.06,1776.25,-2616.25,918.75,231.04,345.04,1881.76
312252.5617,-46.909,52.521,-1004.67,1767.5,-2712.5,805.0,231.04,345.04,1880.24
312252.6117,-50.874,53.68,-1006.561,1828.75,-2738.75,910.0,231.04,346.56,1878.72
312252.6617,-48.617,53.619,-1005.89,1750.0,-2616.25,866.25,221.92,343.52,1874.16
312252.7117,-48.556,53.436,-1005.036,1706.25,-2730.0,936.25,235.6,348.08,1883.28
312252.7617,-48.861,50.63,-1003.877,1732.5,-2607.5,831.25,229.52,355.68,1893.92
312252.8117,-48.922,52.948,-1004.06,1697.5,-2616.25,927.5,224.96,354.16,1875.68
312252.8617,-50.02,52.582,-1004.792,1741.25,-2607.5,980.0,229.52,343.52,1854.4
312252.9117,-49.471,52.155,-1005.036,1671.25,-2555.0,910.0,232.56,343.52,1871.12
312252.9617,-46.482,53.375,-1006.5,1715.0,-2730.0,857.5,238.64,340.48,1872.64
312253.0117,-48.495,54.29,-1008.696,1828.75,-2520.0,945.0,232.56,345.04,1883.28
312253.0617,-47.031,52.643,-1008.696,1732.5,-2590.0,875.0,231.04,355.68,1874.16
312253.1117,-47.458,54.046,-1004.731,1697.5,-2598.75,787.5,238.64,343.52,1874.16
312253.1617,-50.02,52.216,-1006.256,1680.0,-2668.75,962.5,241.68,346.56,1889.36
312253.2117,-48.068,54.229,-1006.378,1855.0,-2677.5,927.5,235.6,338.96,1862.0
312253.2617,-49.471,52.216,-1001.132,1811.25,-2572.5,892.5,224.96,335.92,1877.2
312253.3117,-47.519,54.107,-1007.11,1697.5,-2625.0,945.0,232.56,346.56,1874.16
312253.3617,-47.397,52.521,-1004.365,1758.75,-2590.0,883.75,235.6,338.96,1878.72
312253.4117,-46.116,53.314,-1005.158,1750.0,-2677.5,805.0,237.12,343.52,1877.2
312253.4617,-46.543,53.253,-1005.097,1837.5,-2695.0,743.75,238.64,345.04,1871.12
312253.5117,-47.885,53.07,-1006.805,1785.0,-2782.5,901.25,244.72,343.52,1881.76
312253.5617,-46.787,50.386,-1006.378,1741.25,-2668.75,848.75,238.64,351.12,1883.28
312253.6117,-48.19,53.131,-1005.829,1662.5,-2651.25,761.25,240.16,342.0,1875.68
312253.6617,-48.556,52.46,-1004.914,1741.25,-2607.5,813.75,243.2,342.0,1878.72
312253.7117,-48.983,52.338,-1006.012,1706.25,-2581.25,927.5,241.68,337.44,1871.12
312253.7617,-48.251,52.399,-1004.06,1715.0,-2677.5,813.75,246.24,349.6,1883.28
312253.8117,-48.922,52.887,-1006.805,1776.25,-2642.5,866.25,234.08,346.56,1871.12
312253.8617,-48.617,53.131,-1006.012,1758.75,-2721.25,848.75,246.24,343.52,1874.16
312253.9117,-45.75,52.277,-1007.842,1750.0,-2651.25,805.0,240.16,337.44,1881.76
312253.9617,-48.617,53.924,-1006.012,1741.25,-2563.75,936.25,235.6,349.6,1880.24
312254.0117,-48.983,51.789,-1006.622,1715.0,-2668.75,953.75,240.16,345.04,1886.32
312254.0617,-51.667,55.022,-1003.145,1732.5,-2633.75,883.75,243.2,337.44,1890.88
312254.1117,-49.593,54.29,-1004.792,1715.0,-2712.5,761.25,228.0,340.48,1865.04
312254.1617,-49.715,54.29,-1005.463,1750.0,-2773.75,866.25,224.96,345.04,1878.72
312254.2117,-49.837,50.142,-1009.306,1680.0,-2528.75,866.25,237.12,338.96,1878.72
312254.2617,-49.593,52.338,-1006.134,1583.75,-2520.0,936.25,234.08,331.36,1883.28
312254.3117,-49.227,54.229,-1005.341,1680.0,-2703.75,848.75,247.76,331.36,1881.76
312254.3617,-49.959,54.839,-1004.853,1750.0,-2546.25,953.75,237.12,342.0,1858.96
312254.4117,-50.691,54.168,-1006.134,1741.25,-2651.25,656.25,232.56,340.48,1871.12
312254.4617,-48.678,52.765,-1006.195,1653.75,-2800.0,638.75,240.16,351.12,1884.8
312254.5117,-51.362,51.545,-1004.365,1758.75,-2616.25,892.5,234.08,342.0,1872.64
312254.5617,-48.312,53.802,-1007.171,1767.5,-2625.0,945.0,224.96,349.6,1887.84
312254.6117,-48.495,52.521,-1005.89,1776.25,-2633.75,945.0,240.16,342.0,1869.6
312254.6617,-48.922,52.826,-1004.792,1758.75,-2660.0,831.25,220.4,338.96,1874.16
312254.7117,-48.617,52.338,-1004.975,1776.25,-2668.75,883.75,240.16,338.96,1887.84
312254.7617,-46.421,52.277,-1006.866,1732.5,-2765.0,918.75,235.6,358.72,1871.12
312254.8117,-48.434,52.033,-1005.829,1662.5,-2572.5,831.25,223.44,338.96,1878.72
312254.8617,-46.909,55.205,-1006.927,1732.5,-2765.0,875.0,231.04,351.12,1877.2
312254.9117,-49.41,52.521,-1006.988,1680.0,-2607.5,901.25,240.16,345.04,1877.2
312254.9617,-50.569,53.497,-1008.025,1715.0,-2660.0,831.25,234.08,334.4,1883.28
312255.0117,-48.068,53.375,-1007.354,1697.5,-2581.25,945.0,237.12,357.2,1868.08
312255.0617,-50.142,52.094,-1007.72,1662.5,-2633.75,883.75,224.96,349.6,1880.24
312255.1117,-48.556,53.07,-1005.219,1741.25,-2703.75,805.0,229.52,346.56,1881.76
312255.1617,-50.081,53.192,-1006.683,1627.5,-2590.0,901.25,217.36,343.52,1874.16
312255.2117,-49.654,53.314,-1009.306,1688.75,-2642.5,875.0,235.6,334.4,1883.28
312255.2617,-47.153,51.972,-1004.853,1706.25,-2616.25,910.0,228.0,349.6,1869.6
312255.3117,-46.482,53.009,-1008.635,1741.25,-2668.75,857.5,232.56,349.6,1869.6
312255.3617,-48.861,53.802,-1004.609,1820.0,-2660.0,927.5,234.08,348.08,1868.08
312255.4117,-49.593,52.094,-1005.951,1662.5,-2616.25,892.5,232.56,342.0,1881.76
312255.4617,-46.177,52.46,-1004.914,1767.5,-2660.0,691.25,240.16,338.96,1880.24
312255.5117,-51.301,54.412,-1008.513,1732.5,-2695.0,752.5,241.68,343.52,1862.0
312255.5617,-50.02,53.131,-1008.269,1715.0,-2703.75,945.0,221.92,348.08,1872.64
312255.6117,-49.044,52.277,-1008.147,1741.25,-2686.25,840.0,234.08,340.48,1872.64
312255.6618,-48.129,53.68,-1009.916,1758.75,-2703.75,778.75,232.56,331.36,1862.0
312255.7117,-49.288,54.534,-1003.206,1662.5,-2747.5,892.5,238.64,355.68,1868.08
312255.7617,-47.214,53.131,-1007.964,1776.25,-2625.0,892.5,240.16,345.04,1881.76
312255.8117,-48.434,51.85,-1003.572,1688.75,-2782.5,831.25,240.16,351.12,1877.2
312255.8617,-48.556,53.924,-1006.622,1741.25,-2616.25,813.75,235.6,343.52,1880.24
312255.9117,-50.813,52.582,-1004.853,1785.0,-2695.0,901.25,241.68,342.0,1868.08
312255.9617,-49.898,51.301,-1006.622,1688.75,-2677.5,910.0,235.6,346.56,1878.72
312256.0117,-46.604,52.948,-1006.073,1706.25,-2616.25,813.75,232.56,345.04,1889.36
312256.0617,-48.861,51.911,-1003.145,1741.25,-2712.5,901.25,244.72,349.6,1868.08
312256.1117,-49.166,53.497,-1005.768,1758.75,-2633.75,866.25,237.12,337.44,1890.88
312256.1617,-48.556,53.741,-1007.415,1741.25,-2616.25,743.75,235.6,349.6,1878.72
312256.2117,-45.506,52.765,-1006.683,1741.25,-2502.5,997.5,221.92,345.04,1883.28
312256.2617,-50.569,52.521,-1009.855,1715.0,-2703.75,883.75,229.52,342.0,1887.84
312256.3117,-46.543,54.168,-1006.378,1785.0,-2581.25,805.0,235.6,340.48,1871.12
312256.3617,-49.288,50.081,-1003.328,1802.5,-2730.0,901.25,234.08,351.12,1887.84
312256.4117,-49.593,53.985,-1003.938,1706.25,-2616.25,1041.25,240.16,334.4,1865.04
312256.4617,-47.58,53.497,-1005.219,1680.0,-2625.0,875.0,223.44,345.04,1863.52
312256.5117,-47.824,52.46,-1005.951,1758.75,-2616.25,805.0,237.12,342.0,1884.8
312256.5617,-48.251,54.168,-1006.927,1828.75,-2747.5,787.5,234.08,345.04,1874.16
312256.6117,-48.678,53.375,-1004.853,1697.5,-2642.5,971.25,235.6,340.48,1878.72
312256.6617,-48.129,50.447,-1006.317,1680.0,-2546.25,805.0,240.16,348.08,1875.68
312256.7117,-47.519,52.033,-1006.439,1723.75,-2660.0,743.75,235.6,335.92,1886.32
312256.7617,-50.081,54.9,-1008.208,1811.25,-2581.25,840.0,224.96,342.0,1883.28
312256.8117,-49.41,52.582,-1008.391,1793.75,-2651.25,901.25,234.08,351.12,1874.16
312256.8617,-48.129,53.436,-1003.206,1723.75,-2712.5,735.0,238.64,349.6,1875.68
312256.9117,-49.776,52.948,-1006.561,1741.25,-2625.0,892.5,241.68,349.6,1869.6
312256.9617,-51.057,55.51,-1008.696,1785.0,-2598.75,980.0,231.04,345.04,1875.68
312257.0117,-48.8,54.168,-1009.855,1662.5,-2633.75,831.25,228.0,346.56,1865.04
312257.0617,-49.41,54.656,-1008.025,1697.5,-2668.75,848.75,240.16,326.8,1872.64
312257.1117,-46.665,53.802,-1005.28,1688.75,-2590.0,901.25,244.72,346.56,1871.12
312257.1617,-47.458,53.375,-1004.426,1688.75,-2660.0,866.25,229.52,348.08,1892.4
